,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1433,Johann Strauss II,"Wo die Zitronen blüh'n, Walzer, Op. 364",7Md2QwuFexCbt9w2rfMZCj,26,0.255,0.0894,7,-20.915,1,0.037,0.96,0.86,0.472,0.121,105.51,audio_features,spotify:track:7Md2QwuFexCbt9w2rfMZCj,https://api.spotify.com/v1/tracks/7Md2QwuFexCbt9w2rfMZCj,https://api.spotify.com/v1/audio-analysis/7Md2QwuFexCbt9w2rfMZCj,565013,3
1434,J. Cole,Snow On Tha Bluff,1oOEkBNp4zWnkD7nWjJdog,69,0.586,0.512,8,-8.819,0,0.0668,0.723,0.0002,0.119,0.235,75.857,audio_features,spotify:track:1oOEkBNp4zWnkD7nWjJdog,https://api.spotify.com/v1/tracks/1oOEkBNp4zWnkD7nWjJdog,https://api.spotify.com/v1/audio-analysis/1oOEkBNp4zWnkD7nWjJdog,235480,4
1435,Franz von Suppé,Leichte Kavallerie: Ouvertüre,3zmmNwcHC2YM1ImiQbQEGF,26,0.235,0.419,9,-15.066,1,0.0987,0.944,0.842,0.099,0.105,86.172,audio_features,spotify:track:3zmmNwcHC2YM1ImiQbQEGF,https://api.spotify.com/v1/tracks/3zmmNwcHC2YM1ImiQbQEGF,https://api.spotify.com/v1/audio-analysis/3zmmNwcHC2YM1ImiQbQEGF,418080,4
1436,Eminem,Guns Blazing (feat. Dr. Dre & Sly Pyper),3WpHqtFUwzIQBsV9YC5iNc,72,0.782,0.874,8,-4.611,1,0.276,0.0178,1.65e-06,0.444,0.655,119.959,audio_features,spotify:track:3WpHqtFUwzIQBsV9YC5iNc,https://api.spotify.com/v1/tracks/3WpHqtFUwzIQBsV9YC5iNc,https://api.spotify.com/v1/audio-analysis/3WpHqtFUwzIQBsV9YC5iNc,196181,4
1437,Nick Jonas,Close,7inm8qoIHPrWk13IzWihrH,18,0.598,0.623,6,-5.28,0,0.087,0.252,0.0,0.146,0.407,124.109,audio_features,spotify:track:7inm8qoIHPrWk13IzWihrH,https://api.spotify.com/v1/tracks/7inm8qoIHPrWk13IzWihrH,https://api.spotify.com/v1/audio-analysis/7inm8qoIHPrWk13IzWihrH,234240,4
1438,Machine Gun Kelly,all I know (feat. Trippie Redd),1vuUbnY82fCNjfzqjLmblw,70,0.712,0.624,9,-6.911,1,0.067,0.0342,4.91e-05,0.0919,0.335,77.471,audio_features,spotify:track:1vuUbnY82fCNjfzqjLmblw,https://api.spotify.com/v1/tracks/1vuUbnY82fCNjfzqjLmblw,https://api.spotify.com/v1/audio-analysis/1vuUbnY82fCNjfzqjLmblw,129142,4
1439,Jax Jones,Breathe,4ieFZhjzk3bBpa4asTasgI,17,0.722,0.731,11,-5.559,0,0.0398,0.0252,0.000125,0.129,0.712,125.971,audio_features,spotify:track:4ieFZhjzk3bBpa4asTasgI,https://api.spotify.com/v1/tracks/4ieFZhjzk3bBpa4asTasgI,https://api.spotify.com/v1/audio-analysis/4ieFZhjzk3bBpa4asTasgI,207973,4
1440,Five Finger Death Punch,A Little Bit Off,6GqqGv8frU7kqzXkm2rewI,70,0.664,0.828,0,-6.053,1,0.0404,0.00839,0.0,0.294,0.82,103.985,audio_features,spotify:track:6GqqGv8frU7kqzXkm2rewI,https://api.spotify.com/v1/tracks/6GqqGv8frU7kqzXkm2rewI,https://api.spotify.com/v1/audio-analysis/6GqqGv8frU7kqzXkm2rewI,190718,4
1441,Above & Beyond,Bittersweet & Blue - Above & Beyond Club Mix (Mixed),2mvGBeiNEafaclzxTvbDqK,12,0.58,0.832,10,-5.945,0,0.0394,0.00165,0.0616,0.0723,0.127,127.947,audio_features,spotify:track:2mvGBeiNEafaclzxTvbDqK,https://api.spotify.com/v1/tracks/2mvGBeiNEafaclzxTvbDqK,https://api.spotify.com/v1/audio-analysis/2mvGBeiNEafaclzxTvbDqK,300000,4
1442,Ashnikko,Daisy 2.0 (feat. Hatsune Miku),0s8RXkQW9lwGEV6WlG8KDq,70,0.773,0.627,11,-4.891,1,0.0452,0.0698,0.0,0.234,0.523,131.021,audio_features,spotify:track:0s8RXkQW9lwGEV6WlG8KDq,https://api.spotify.com/v1/tracks/0s8RXkQW9lwGEV6WlG8KDq,https://api.spotify.com/v1/audio-analysis/0s8RXkQW9lwGEV6WlG8KDq,167157,4
1443,Havana Brown,We Run The Night,3KZ4P3y3L0SAPphQnCXBOG,17,0.695,0.833,9,-5.157,0,0.166,0.00647,2.87e-06,0.737,0.713,127.027,audio_features,spotify:track:3KZ4P3y3L0SAPphQnCXBOG,https://api.spotify.com/v1/tracks/3KZ4P3y3L0SAPphQnCXBOG,https://api.spotify.com/v1/audio-analysis/3KZ4P3y3L0SAPphQnCXBOG,228107,4
1444,J. Cole,Lion King On Ice,1ZvBVbsaNqHEP6ymXaPGlj,69,0.732,0.663,6,-7.616,0,0.192,0.0819,0.0,0.115,0.227,139.964,audio_features,spotify:track:1ZvBVbsaNqHEP6ymXaPGlj,https://api.spotify.com/v1/tracks/1ZvBVbsaNqHEP6ymXaPGlj,https://api.spotify.com/v1/audio-analysis/1ZvBVbsaNqHEP6ymXaPGlj,210587,4
1445,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,629UtvQRKqWRJd9XCaCc2V,18,0.671,0.724,7,-6.665,0,0.0997,0.0271,1.42e-05,0.139,0.733,101.998,audio_features,spotify:track:629UtvQRKqWRJd9XCaCc2V,https://api.spotify.com/v1/tracks/629UtvQRKqWRJd9XCaCc2V,https://api.spotify.com/v1/audio-analysis/629UtvQRKqWRJd9XCaCc2V,194773,4
1446,Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,2FR6n9WYNF1PoEdmbEYQGw,18,0.791,0.706,0,-5.222,0,0.04,0.0883,6.52e-05,0.147,0.525,121.978,audio_features,spotify:track:2FR6n9WYNF1PoEdmbEYQGw,https://api.spotify.com/v1/tracks/2FR6n9WYNF1PoEdmbEYQGw,https://api.spotify.com/v1/audio-analysis/2FR6n9WYNF1PoEdmbEYQGw,197373,4
1447,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,70,0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916,audio_features,spotify:track:2QDyYdZyhlP2fp79KZX8Bi,https://api.spotify.com/v1/tracks/2QDyYdZyhlP2fp79KZX8Bi,https://api.spotify.com/v1/audio-analysis/2QDyYdZyhlP2fp79KZX8Bi,237258,4
1448,Avicii,Without You,62YBd4J4TB4KRpfHHHCtTq,20,0.657,0.83,2,-6.303,1,0.0443,0.00131,0.0,0.05,0.291,134.001,audio_features,spotify:track:62YBd4J4TB4KRpfHHHCtTq,https://api.spotify.com/v1/tracks/62YBd4J4TB4KRpfHHHCtTq,https://api.spotify.com/v1/audio-analysis/62YBd4J4TB4KRpfHHHCtTq,181170,4
1449,Machine Gun Kelly,concert for aliens,7os53rdrgA0OU6xC5xJruX,70,0.507,0.951,11,-2.999,1,0.0586,0.00032,0.0,0.33,0.692,95.016,audio_features,spotify:track:7os53rdrgA0OU6xC5xJruX,https://api.spotify.com/v1/tracks/7os53rdrgA0OU6xC5xJruX,https://api.spotify.com/v1/audio-analysis/7os53rdrgA0OU6xC5xJruX,160222,4
1450,Liam Payne,Strip That Down,4sesKbU8NF3J6XE9lcBAwu,18,0.873,0.495,6,-5.446,1,0.0518,0.199,0.0,0.0805,0.546,106.033,audio_features,spotify:track:4sesKbU8NF3J6XE9lcBAwu,https://api.spotify.com/v1/tracks/4sesKbU8NF3J6XE9lcBAwu,https://api.spotify.com/v1/audio-analysis/4sesKbU8NF3J6XE9lcBAwu,202062,4
1451,SUSU,POOP (SHIT),3V1hoe2RGOieLpOcSiku0Q,64,0.536,0.931,8,1.112,1,0.43,0.0877,1.28e-06,0.855,0.446,78.264,audio_features,spotify:track:3V1hoe2RGOieLpOcSiku0Q,https://api.spotify.com/v1/tracks/3V1hoe2RGOieLpOcSiku0Q,https://api.spotify.com/v1/audio-analysis/3V1hoe2RGOieLpOcSiku0Q,36240,3
1452,Roman Messer,I've Been Needing You (FYHYM2020) - Mhammed El Alami Remix,4icgRFibeOEDRHqYUCA6QQ,12,0.367,0.993,5,-5.985,0,0.113,8.16e-05,0.000741,0.725,0.235,136.995,audio_features,spotify:track:4icgRFibeOEDRHqYUCA6QQ,https://api.spotify.com/v1/tracks/4icgRFibeOEDRHqYUCA6QQ,https://api.spotify.com/v1/audio-analysis/4icgRFibeOEDRHqYUCA6QQ,82625,4
1453,The Kid LAROI,Addison Rae,2ImaJZH7XqxrzbQZpYDmol,71,0.901,0.49,5,-9.099,0,0.129,0.0155,0.0,0.109,0.397,135.015,audio_features,spotify:track:2ImaJZH7XqxrzbQZpYDmol,https://api.spotify.com/v1/tracks/2ImaJZH7XqxrzbQZpYDmol,https://api.spotify.com/v1/audio-analysis/2ImaJZH7XqxrzbQZpYDmol,163574,4
1454,Andrew Rayel,Dark Side Of The Harmony (FYH 200 Anthem) [FYHYM2020],6inGyyUstVgq9yAAsIWCYn,11,0.518,0.978,11,-5.659,0,0.0649,8.87e-06,0.909,0.444,0.0578,137.955,audio_features,spotify:track:6inGyyUstVgq9yAAsIWCYn,https://api.spotify.com/v1/tracks/6inGyyUstVgq9yAAsIWCYn,https://api.spotify.com/v1/audio-analysis/6inGyyUstVgq9yAAsIWCYn,69562,4
1455,Doja Cat,Say So (feat. Nicki Minaj),11VApNQCWLJdzxWrlmwzUa,73,0.856,0.641,11,-4.64,0,0.204,0.119,4.97e-06,0.427,0.745,111.004,audio_features,spotify:track:11VApNQCWLJdzxWrlmwzUa,https://api.spotify.com/v1/tracks/11VApNQCWLJdzxWrlmwzUa,https://api.spotify.com/v1/audio-analysis/11VApNQCWLJdzxWrlmwzUa,206221,4
1456,Kyogo Kawaguchi,桜 - 2020 Remaster,2qC6eUzTJ1UoEjIxOQSX21,10,0.527,0.228,1,-10.584,1,0.0272,0.653,4.73e-06,0.113,0.3,135.805,audio_features,spotify:track:2qC6eUzTJ1UoEjIxOQSX21,https://api.spotify.com/v1/tracks/2qC6eUzTJ1UoEjIxOQSX21,https://api.spotify.com/v1/audio-analysis/2qC6eUzTJ1UoEjIxOQSX21,279865,4
1457,Tones And I,Never Seen The Rain,3FHLkTWV2QvC8J0YhX4muT,75,0.672,0.464,6,-5.624,0,0.037,0.43,0.0,0.284,0.271,92.069,audio_features,spotify:track:3FHLkTWV2QvC8J0YhX4muT,https://api.spotify.com/v1/tracks/3FHLkTWV2QvC8J0YhX4muT,https://api.spotify.com/v1/audio-analysis/3FHLkTWV2QvC8J0YhX4muT,200742,4
1458,Armin van Buuren,A State Of Trance (ASOT 987) - ASOT Tune Of The Year 2020 Random Tracks,5vvR56jJNqOxRIoynKX0YC,12,0.377,0.889,5,-6.356,0,0.252,0.000183,0.000669,0.796,0.479,135.019,audio_features,spotify:track:5vvR56jJNqOxRIoynKX0YC,https://api.spotify.com/v1/tracks/5vvR56jJNqOxRIoynKX0YC,https://api.spotify.com/v1/audio-analysis/5vvR56jJNqOxRIoynKX0YC,38220,4
1459,Zedd,Funny,4FYbo4yQzu3hGkj2Ix4ucW,73,0.664,0.66,5,-4.646,1,0.0243,0.512,0.0,0.26,0.355,99.946,audio_features,spotify:track:4FYbo4yQzu3hGkj2Ix4ucW,https://api.spotify.com/v1/tracks/4FYbo4yQzu3hGkj2Ix4ucW,https://api.spotify.com/v1/audio-analysis/4FYbo4yQzu3hGkj2Ix4ucW,221466,4
1460,Katherine Jenkins,The Most Wonderful Time Of The Year - Live From The Royal Albert Hall / 2020,1bNpUy2SzggkIWdayfF6wp,17,0.26,0.568,7,-9.641,1,0.0692,0.86,1.43e-05,0.162,0.594,186.147,audio_features,spotify:track:1bNpUy2SzggkIWdayfF6wp,https://api.spotify.com/v1/tracks/1bNpUy2SzggkIWdayfF6wp,https://api.spotify.com/v1/audio-analysis/1bNpUy2SzggkIWdayfF6wp,215400,3
1461,Nelly,Lil Bit,0NmuYnjETG3u3qx0OmEJev,68,0.707,0.689,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,audio_features,spotify:track:0NmuYnjETG3u3qx0OmEJev,https://api.spotify.com/v1/tracks/0NmuYnjETG3u3qx0OmEJev,https://api.spotify.com/v1/audio-analysis/0NmuYnjETG3u3qx0OmEJev,195962,4
1462,Ryuji Imaichi,RILY,4zkVLLQnRmFjz8AwGokglu,13,0.728,0.789,1,-3.94,1,0.11,0.0768,0.0,0.183,0.59,94.01,audio_features,spotify:track:4zkVLLQnRmFjz8AwGokglu,https://api.spotify.com/v1/tracks/4zkVLLQnRmFjz8AwGokglu,https://api.spotify.com/v1/audio-analysis/4zkVLLQnRmFjz8AwGokglu,179733,4
1463,Sada Baby,Whole Lotta Choppas,6hLZzCS4E7AWo3PRBWy6az,69,0.926,0.762,1,-1.887,1,0.205,0.000718,0.0,0.117,0.277,127.931,audio_features,spotify:track:6hLZzCS4E7AWo3PRBWy6az,https://api.spotify.com/v1/tracks/6hLZzCS4E7AWo3PRBWy6az,https://api.spotify.com/v1/audio-analysis/6hLZzCS4E7AWo3PRBWy6az,153750,4
1464,Christy Moore,Spancilhill - Remastered 2020,1flGOfQKMzIzUwhht06Tew,19,0.514,0.291,5,-9.694,1,0.0369,0.848,0.0,0.385,0.267,145.912,audio_features,spotify:track:1flGOfQKMzIzUwhht06Tew,https://api.spotify.com/v1/tracks/1flGOfQKMzIzUwhht06Tew,https://api.spotify.com/v1/audio-analysis/1flGOfQKMzIzUwhht06Tew,291027,3
1465,Wilbur,Saline Solution,0QUgSlWpeW7VCkLmrc58RU,69,0.573,0.21,9,-18.13,0,0.0605,0.91,0.0537,0.102,0.19,107.479,audio_features,spotify:track:0QUgSlWpeW7VCkLmrc58RU,https://api.spotify.com/v1/tracks/0QUgSlWpeW7VCkLmrc58RU,https://api.spotify.com/v1/audio-analysis/0QUgSlWpeW7VCkLmrc58RU,198113,3
1466,DSF,Take a Ride,5aeguwqH38xxYIFVBsucRm,14,0.687,0.922,1,-7.305,1,0.0494,0.00943,0.896,0.0908,0.454,120.009,audio_features,spotify:track:5aeguwqH38xxYIFVBsucRm,https://api.spotify.com/v1/tracks/5aeguwqH38xxYIFVBsucRm,https://api.spotify.com/v1/audio-analysis/5aeguwqH38xxYIFVBsucRm,593000,4
1467,Kevin Gates,Power,6yKkkGw25k29PmdRPHO5vl,66,0.46,0.622,7,-6.884,1,0.112,0.136,2.88e-05,0.13,0.294,124.672,audio_features,spotify:track:6yKkkGw25k29PmdRPHO5vl,https://api.spotify.com/v1/tracks/6yKkkGw25k29PmdRPHO5vl,https://api.spotify.com/v1/audio-analysis/6yKkkGw25k29PmdRPHO5vl,192413,4
1468,The Cog is Dead,Aimee (Remastered 2020),7lfvWwze1qNob7gpV7q5Rl,8,0.552,0.657,10,-4.72,1,0.0333,0.594,1.21e-05,0.682,0.144,112.084,audio_features,spotify:track:7lfvWwze1qNob7gpV7q5Rl,https://api.spotify.com/v1/tracks/7lfvWwze1qNob7gpV7q5Rl,https://api.spotify.com/v1/audio-analysis/7lfvWwze1qNob7gpV7q5Rl,203886,4
1469,Daddy Yankee,Don Don,3kml9ZdpT7UYk1ugkjqOzt,80,0.838,0.819,5,-4.681,0,0.211,0.285,6.3e-05,0.224,0.656,105.027,audio_features,spotify:track:3kml9ZdpT7UYk1ugkjqOzt,https://api.spotify.com/v1/tracks/3kml9ZdpT7UYk1ugkjqOzt,https://api.spotify.com/v1/audio-analysis/3kml9ZdpT7UYk1ugkjqOzt,275893,4
1470,Christy Moore,Joe McCann - Remastered 2020,6Fx7s29d0zyZSqCLVDKpgK,18,0.504,0.467,10,-10.387,1,0.0307,0.808,0.00263,0.123,0.729,95.279,audio_features,spotify:track:6Fx7s29d0zyZSqCLVDKpgK,https://api.spotify.com/v1/tracks/6Fx7s29d0zyZSqCLVDKpgK,https://api.spotify.com/v1/audio-analysis/6Fx7s29d0zyZSqCLVDKpgK,202187,4
1471,Rauw Alejandro,Tattoo - Remix with Camilo,4ZRrLHqzhGRXYj2qcB4s5S,84,0.848,0.637,9,-5.132,1,0.156,0.0413,0.0,0.0521,0.698,96.988,audio_features,spotify:track:4ZRrLHqzhGRXYj2qcB4s5S,https://api.spotify.com/v1/tracks/4ZRrLHqzhGRXYj2qcB4s5S,https://api.spotify.com/v1/audio-analysis/4ZRrLHqzhGRXYj2qcB4s5S,222680,4
1472,The Cog is Dead,Time Machine (Remastered 2020),6uw6qpBqrHrr6C7hLmK2yL,8,0.416,0.449,9,-5.883,1,0.0271,0.526,0.0,0.106,0.211,169.974,audio_features,spotify:track:6uw6qpBqrHrr6C7hLmK2yL,https://api.spotify.com/v1/tracks/6uw6qpBqrHrr6C7hLmK2yL,https://api.spotify.com/v1/audio-analysis/6uw6qpBqrHrr6C7hLmK2yL,215014,4
1473,DJ Chose,THICK,0YYNIGKgAk34vZkV2NySie,70,0.87,0.752,4,-6.615,1,0.372,0.0352,1.1e-06,0.269,0.591,145.118,audio_features,spotify:track:0YYNIGKgAk34vZkV2NySie,https://api.spotify.com/v1/tracks/0YYNIGKgAk34vZkV2NySie,https://api.spotify.com/v1/audio-analysis/0YYNIGKgAk34vZkV2NySie,178834,4
1474,Avicii,Waiting For Love,1FVuJvz9weXP7ubiW8lDlO,11,0.595,0.626,6,-6.623,0,0.0499,0.114,0.00028,0.387,0.587,126.056,audio_features,spotify:track:1FVuJvz9weXP7ubiW8lDlO,https://api.spotify.com/v1/tracks/1FVuJvz9weXP7ubiW8lDlO,https://api.spotify.com/v1/audio-analysis/1FVuJvz9weXP7ubiW8lDlO,236188,4
1475,K/DA,VILLAIN,3QSjVPObHxuAJc3E5nrjRn,75,0.653,0.634,5,-5.875,0,0.0391,0.0232,0.0,0.0908,0.306,160.013,audio_features,spotify:track:3QSjVPObHxuAJc3E5nrjRn,https://api.spotify.com/v1/tracks/3QSjVPObHxuAJc3E5nrjRn,https://api.spotify.com/v1/audio-analysis/3QSjVPObHxuAJc3E5nrjRn,199125,4
1476,Shawn Mendes,I Know What You Did Last Summer,6pnx56o1zoHvM0ouS7rF0I,12,0.68,0.766,9,-4.643,0,0.0937,0.113,0.0,0.158,0.739,113.919,audio_features,spotify:track:6pnx56o1zoHvM0ouS7rF0I,https://api.spotify.com/v1/tracks/6pnx56o1zoHvM0ouS7rF0I,https://api.spotify.com/v1/audio-analysis/6pnx56o1zoHvM0ouS7rF0I,223773,4
1477,Lil Darkie,drink my piss you nasty slut yeah yeah,382QN9BKDfw4omKUWWevj8,68,0.68,0.986,9,0.977,1,0.427,0.0982,1.37e-05,0.39,0.853,170.213,audio_features,spotify:track:382QN9BKDfw4omKUWWevj8,https://api.spotify.com/v1/tracks/382QN9BKDfw4omKUWWevj8,https://api.spotify.com/v1/audio-analysis/382QN9BKDfw4omKUWWevj8,79765,4
1478,The Cog is Dead,Mechanical Menagerie (Remastered 2020),28z0GIPDseYWLdwp6wKOJ6,8,0.399,0.765,9,-6.107,1,0.106,0.025,0.0,0.335,0.533,139.896,audio_features,spotify:track:28z0GIPDseYWLdwp6wKOJ6,https://api.spotify.com/v1/tracks/28z0GIPDseYWLdwp6wKOJ6,https://api.spotify.com/v1/audio-analysis/28z0GIPDseYWLdwp6wKOJ6,161855,4
1479,Mac Miller,Circles,4jXl6VtkFFKIt3ycUQc5LT,69,0.61,0.0316,9,-15.186,1,0.0486,0.896,0.00461,0.108,0.37,151.964,audio_features,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,https://api.spotify.com/v1/tracks/4jXl6VtkFFKIt3ycUQc5LT,https://api.spotify.com/v1/audio-analysis/4jXl6VtkFFKIt3ycUQc5LT,170360,4
1480,Daniel Cross,Mindreader,26c3uPThRlieu0Ly0XzpVn,9,0.392,0.598,4,-8.25,0,0.344,0.0631,1.44e-05,0.208,0.377,180.054,audio_features,spotify:track:26c3uPThRlieu0Ly0XzpVn,https://api.spotify.com/v1/tracks/26c3uPThRlieu0Ly0XzpVn,https://api.spotify.com/v1/audio-analysis/26c3uPThRlieu0Ly0XzpVn,157333,4
1481,Gregorian,20 Years,2vAzSKotniKx3FniCr37dj,12,0.544,0.559,2,-7.111,1,0.0279,0.287,0.0,0.328,0.175,110.051,audio_features,spotify:track:2vAzSKotniKx3FniCr37dj,https://api.spotify.com/v1/tracks/2vAzSKotniKx3FniCr37dj,https://api.spotify.com/v1/audio-analysis/2vAzSKotniKx3FniCr37dj,248240,4
1482,NAV,Young Wheezy (with Gunna),0bMyxvtbPa7HFemLjzw0xX,68,0.917,0.529,1,-3.785,0,0.101,0.00998,0.0,0.0884,0.289,122.0,audio_features,spotify:track:0bMyxvtbPa7HFemLjzw0xX,https://api.spotify.com/v1/tracks/0bMyxvtbPa7HFemLjzw0xX,https://api.spotify.com/v1/audio-analysis/0bMyxvtbPa7HFemLjzw0xX,151481,4
1483,Sifare Cover Band,Happiest Year,5TUYOfcd2DJuFI3L0DFa5F,8,0.77,0.792,1,-7.313,1,0.0547,0.189,0.075,0.0791,0.826,125.993,audio_features,spotify:track:5TUYOfcd2DJuFI3L0DFa5F,https://api.spotify.com/v1/tracks/5TUYOfcd2DJuFI3L0DFa5F,https://api.spotify.com/v1/audio-analysis/5TUYOfcd2DJuFI3L0DFa5F,165238,4
1484,The Cog is Dead,The Inventor's Daughter (Remastered 2020),0thMY62ynu6xuiiyOuDHrI,8,0.649,0.879,9,-5.61,1,0.0509,0.339,3e-05,0.187,0.888,122.075,audio_features,spotify:track:0thMY62ynu6xuiiyOuDHrI,https://api.spotify.com/v1/tracks/0thMY62ynu6xuiiyOuDHrI,https://api.spotify.com/v1/audio-analysis/0thMY62ynu6xuiiyOuDHrI,151380,4
1485,Eric Reprid,Cold World,4ak6aB6Lar1U9swfCVTSVv,70,0.815,0.711,0,-4.278,1,0.108,0.496,0.0,0.109,0.336,130.102,audio_features,spotify:track:4ak6aB6Lar1U9swfCVTSVv,https://api.spotify.com/v1/tracks/4ak6aB6Lar1U9swfCVTSVv,https://api.spotify.com/v1/audio-analysis/4ak6aB6Lar1U9swfCVTSVv,179994,4
1486,John O'Callaghan,Complex Solution - Mixed,2veLKUOqkHKes34hhXxuOy,14,0.511,0.999,1,-8.314,1,0.0658,0.000214,0.812,0.192,0.577,141.063,audio_features,spotify:track:2veLKUOqkHKes34hhXxuOy,https://api.spotify.com/v1/tracks/2veLKUOqkHKes34hhXxuOy,https://api.spotify.com/v1/audio-analysis/2veLKUOqkHKes34hhXxuOy,284909,4
1487,Unghetto Mathieu,Plastic,7FngYjFnEU6fRYWTZbwoq9,71,0.626,0.734,1,-3.96,0,0.331,0.023,0.0,0.285,0.692,130.427,audio_features,spotify:track:7FngYjFnEU6fRYWTZbwoq9,https://api.spotify.com/v1/tracks/7FngYjFnEU6fRYWTZbwoq9,https://api.spotify.com/v1/audio-analysis/7FngYjFnEU6fRYWTZbwoq9,181015,4
1488,Bogdan Vix,Stardust (Nikolauss Remix) - Mixed,5m1T81Fkf4ukNv6CwKk1qB,15,0.436,0.992,2,-8.484,0,0.0742,0.00466,0.804,0.219,0.246,138.605,audio_features,spotify:track:5m1T81Fkf4ukNv6CwKk1qB,https://api.spotify.com/v1/tracks/5m1T81Fkf4ukNv6CwKk1qB,https://api.spotify.com/v1/audio-analysis/5m1T81Fkf4ukNv6CwKk1qB,235450,4
1489,Jelly Roll,Creature,5yqKUU2DUyilP2TvOrjEzT,66,0.763,0.603,8,-9.201,1,0.0748,0.176,0.0,0.0863,0.404,140.052,audio_features,spotify:track:5yqKUU2DUyilP2TvOrjEzT,https://api.spotify.com/v1/tracks/5yqKUU2DUyilP2TvOrjEzT,https://api.spotify.com/v1/audio-analysis/5yqKUU2DUyilP2TvOrjEzT,239592,4
1490,Billy Gillies,Buenos (Paul Denton Remix) - Mixed,0hx1iu12BIxprBV3XPG4CW,14,0.565,0.995,7,-8.965,1,0.107,0.00587,0.831,0.342,0.0387,139.261,audio_features,spotify:track:0hx1iu12BIxprBV3XPG4CW,https://api.spotify.com/v1/tracks/0hx1iu12BIxprBV3XPG4CW,https://api.spotify.com/v1/audio-analysis/0hx1iu12BIxprBV3XPG4CW,190125,4
1491,Future,Patek,76MjtLfZoTNc3BDqUVjuRH,67,0.801,0.596,1,-4.72,1,0.0534,0.00301,0.0,0.162,0.134,120.028,audio_features,spotify:track:76MjtLfZoTNc3BDqUVjuRH,https://api.spotify.com/v1/tracks/76MjtLfZoTNc3BDqUVjuRH,https://api.spotify.com/v1/audio-analysis/76MjtLfZoTNc3BDqUVjuRH,280666,4
1492,Alan Morris,Tale Of Light - Mixed,1jpLbjJjNm1Wd5LfcXir7A,16,0.444,0.983,3,-7.157,1,0.198,0.000533,0.85,0.539,0.0767,142.468,audio_features,spotify:track:1jpLbjJjNm1Wd5LfcXir7A,https://api.spotify.com/v1/tracks/1jpLbjJjNm1Wd5LfcXir7A,https://api.spotify.com/v1/audio-analysis/1jpLbjJjNm1Wd5LfcXir7A,262478,4
1493,Creatress,Steady Forest Rain,1TYHz90DiG6VARt4hjopOF,70,0.168,1.0,6,-18.081,0,0.0406,0.994,0.68,0.913,1e-05,86.571,audio_features,spotify:track:1TYHz90DiG6VARt4hjopOF,https://api.spotify.com/v1/tracks/1TYHz90DiG6VARt4hjopOF,https://api.spotify.com/v1/audio-analysis/1TYHz90DiG6VARt4hjopOF,155625,1
1494,Key4050,Faustino - Mixed,6IEkrUjRBIqtXmnEnKCJhJ,14,0.465,0.975,9,-6.603,1,0.0568,0.000291,0.857,0.0742,0.337,139.754,audio_features,spotify:track:6IEkrUjRBIqtXmnEnKCJhJ,https://api.spotify.com/v1/tracks/6IEkrUjRBIqtXmnEnKCJhJ,https://api.spotify.com/v1/audio-analysis/6IEkrUjRBIqtXmnEnKCJhJ,212045,4
1495,Dax,i don't want another sorry,1AZkaqWjrlH9TjF2HQE4ZS,70,0.644,0.614,7,-6.974,0,0.0488,0.0498,0.0,0.117,0.257,85.013,audio_features,spotify:track:1AZkaqWjrlH9TjF2HQE4ZS,https://api.spotify.com/v1/tracks/1AZkaqWjrlH9TjF2HQE4ZS,https://api.spotify.com/v1/audio-analysis/1AZkaqWjrlH9TjF2HQE4ZS,193152,4
1496,Stephen Kirkwood,All About You - Mixed,3JYG2xQzU2yuIGpdMhafWf,15,0.47,0.93,6,-7.817,0,0.0503,0.00083,0.0199,0.691,0.187,139.132,audio_features,spotify:track:3JYG2xQzU2yuIGpdMhafWf,https://api.spotify.com/v1/tracks/3JYG2xQzU2yuIGpdMhafWf,https://api.spotify.com/v1/audio-analysis/3JYG2xQzU2yuIGpdMhafWf,247525,4
1497,Thomas Rhett,Be A Light,5o6dFqafETxZNqUFt9ZqAC,66,0.509,0.493,0,-6.676,1,0.0266,0.0397,1.32e-06,0.102,0.264,97.846,audio_features,spotify:track:5o6dFqafETxZNqUFt9ZqAC,https://api.spotify.com/v1/tracks/5o6dFqafETxZNqUFt9ZqAC,https://api.spotify.com/v1/audio-analysis/5o6dFqafETxZNqUFt9ZqAC,173961,4
1498,Christy Moore,The Cliffs Of Dooneen - Remastered 2020,1corzQOwIO9BLGttbDvJNd,19,0.404,0.385,2,-6.501,1,0.0299,0.566,0.0,0.367,0.292,109.936,audio_features,spotify:track:1corzQOwIO9BLGttbDvJNd,https://api.spotify.com/v1/tracks/1corzQOwIO9BLGttbDvJNd,https://api.spotify.com/v1/audio-analysis/1corzQOwIO9BLGttbDvJNd,180773,3
